cve_id,component,severity,cvss_vector,cvss_version,base_score,AV,AC,PR,UI,S,C,I,A
CVE-2021-4104,clickhouse,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,8.1,N,H,N,N,U,H,H,H
CVE-2021-42387,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,3.1,8.0,N,L,L,N,U,H,N,H
CVE-2021-42388,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,3.1,8.0,N,L,L,N,U,H,N,H
CVE-2021-42389,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1,6.4,N,L,L,N,U,N,N,H
CVE-2021-42390,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1,6.4,N,L,L,N,U,N,N,H
CVE-2021-42391,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1,6.4,N,L,L,N,U,N,N,H
CVE-2021-43304,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1,8.7,N,L,L,N,U,H,H,H
CVE-2021-43305,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1,8.7,N,L,L,N,U,H,H,H
CVE-2022-44010,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1,7.5,N,L,N,N,U,N,N,H
CVE-2022-44011,clickhouse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,3.1,6.4,N,L,L,N,U,N,N,H
CVE-2024-23689,clickhouse,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,3.1,4.7,L,L,L,R,U,L,L,L
CVE-2024-41436,clickhouse,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1,7.5,N,L,N,N,U,N,N,H
CVE-2025-1520,clickhouse,HIGH,CVSS:3.0/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,3.0,7.1,A,H,L,N,U,H,H,H
CVE-2025-52969,clickhouse,LOW,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:L/A:N,3.1,2.8,L,H,L,N,C,N,L,N
CVE-2024-12952,comfy_mtb,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,3.1,6.2,N,L,L,N,U,L,L,L
CVE-2024-10099,comfyui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.0,6.0,N,L,N,R,C,L,L,N
CVE-2024-10481,comfyui,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,3.0,6.4,N,L,N,R,U,N,H,N
CVE-2024-12882,comfyui,高,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2024-6673,comfyui,MEDIUM,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:L,3.0,4.3,L,L,N,R,U,L,N,L
CVE-2025-6092,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,3.1,4.2,N,L,N,R,U,N,L,N
CVE-2025-6107,comfyui,低,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:L,3.1,3.0,N,H,N,R,U,N,N,L
CVE-2025-67303,comfyui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1,7.5,N,L,N,N,U,N,H,N
CVE-2026-22777,comfyui,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,3.1,7.5,N,L,N,N,U,N,H,N
CVE-2026-6589,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,3.1,4.2,N,L,N,R,U,N,L,N
CVE-2026-6590,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,4.2,N,L,L,N,U,L,N,N
CVE-2026-6591,comfyui,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,4.2,N,L,L,N,U,L,N,N
CVE-2026-6592,comfyui,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,3.1,3.5,N,L,L,R,U,N,L,N
CVE-2026-6593,comfyui,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,3.1,3.5,N,L,L,R,U,N,L,N
CVE-2026-2275,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,3.1,9.6,N,L,N,R,C,H,H,H
CVE-2026-2286,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-2287,crewai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2024-10096,dask,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.0,9.8,N,L,N,N,U,H,H,H
CVE-2026-43624,f5-tts,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,3.1,9.1,N,L,N,N,U,H,H,N
CVE-2024-10044,fastchat,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,3.0,9.3,N,L,N,N,C,H,L,N
CVE-2024-10907,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2024-10908,fastchat,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.0,6.0,N,L,N,R,C,L,L,N
CVE-2024-10912,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2024-11603,fastchat,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2024-12376,fastchat,高,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2025-3677,fastchat,严重,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,3.1,5.2,L,L,L,N,U,L,L,L
CVE-2026-6607,fastchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1,5.3,N,L,N,N,U,N,N,L
CVE-2026-6608,fastchat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1,5.3,N,L,N,N,U,N,L,N
CVE-2026-40351,fastgpt,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-42302,fastgpt,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2024-11602,feast,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,3.0,7.4,N,L,N,R,C,H,N,N
CVE-2025-11157,feast,HIGH,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.0,7.7,L,L,L,N,U,H,H,H
CVE-2024-58351,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2025-71324,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2025-71327,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,3.1,9.1,N,L,N,N,U,H,H,N
CVE-2025-71328,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,3.1,8.3,N,L,L,N,U,H,H,L
CVE-2025-71331,flowise,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1,6.0,N,L,N,R,C,L,L,N
CVE-2025-71334,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2025-71336,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2025-71337,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,3.1,8.3,N,L,L,N,U,H,H,L
CVE-2026-12821,flowise,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,3.1,6.2,N,L,L,N,U,L,L,L
CVE-2026-30823,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,3.1,8.0,N,L,L,N,U,H,H,N
CVE-2026-31829,flowise,HIGH,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L,3.0,7.1,N,H,L,N,U,H,H,L
CVE-2026-40933,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,3.1,9.9,N,L,L,N,C,H,H,H
CVE-2026-41138,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-41264,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-41266,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-41267,flowise,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,8.1,N,H,N,N,U,H,H,H
CVE-2026-41268,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-41269,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:N,3.1,7.1,N,L,L,N,U,L,H,N
CVE-2026-41270,flowise,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L,3.1,7.1,N,H,L,N,U,H,H,L
CVE-2026-41271,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,3.1,8.3,N,L,L,N,U,H,H,L
CVE-2026-41272,flowise,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:L,3.1,7.1,N,H,L,N,U,H,H,L
CVE-2026-41273,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,3.1,8.1,N,L,N,N,U,H,L,N
CVE-2026-41275,flowise,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,3.1,7.5,N,H,N,R,U,H,H,H
CVE-2026-41276,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2026-41277,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,3.1,8.7,N,L,L,N,U,H,H,H
CVE-2026-41278,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-41279,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.1,7.5,N,L,N,N,U,N,N,H
CVE-2026-46440,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-46443,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,3.1,6.4,N,L,L,N,U,H,N,N
CVE-2026-46478,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-46480,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-56268,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,3.1,7.7,N,L,L,N,C,H,N,N
CVE-2026-56269,flowise,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:L/A:N,3.1,4.5,L,H,H,R,U,H,L,N
CVE-2026-56270,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2026-56272,flowise,MEDIUM,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,3.1,4.1,L,H,H,N,U,H,N,N
CVE-2026-56274,flowise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,3.1,9.9,N,L,L,N,C,H,H,H
CVE-2026-56275,flowise,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N,3.1,7.1,N,L,L,N,U,H,L,N
CVE-2026-8027,flowise,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,4.2,N,L,L,N,U,L,N,N
CVE-2021-43831,gradio,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,3.1,8.3,A,L,N,N,U,H,H,L
CVE-2022-24770,gradio,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,3.1,8.7,N,L,N,R,U,H,H,H
CVE-2023-25823,gradio,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:L/A:L,3.1,5.3,N,H,N,N,C,N,L,L
CVE-2023-34239,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,3.1,7.3,N,L,N,N,U,L,L,L
CVE-2023-41626,gradio,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,3.1,4.7,N,H,N,N,U,L,L,N
CVE-2023-51449,gradio,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,3.1,8.6,N,L,N,N,U,H,L,L
CVE-2023-6572,gradio,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,3.0,9.6,N,L,L,N,C,H,H,N
CVE-2024-0964,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2024-10569,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2024-10624,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2024-10648,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,3.0,8.1,N,L,N,N,U,N,L,H
CVE-2024-1183,gradio,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,3.0,6.4,N,L,N,R,U,H,N,N
CVE-2024-12217,gradio,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.0,5.3,N,L,N,N,U,L,N,N
CVE-2024-1540,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,3.0,8.6,N,L,N,N,U,H,L,L
CVE-2024-1561,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2024-1727,gradio,中等,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,3.0,4.2,N,L,N,R,U,N,N,L
CVE-2024-1728,gradio,CRITICAL,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,8.1,N,H,N,N,U,H,H,H
CVE-2024-2206,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,3.0,7.3,N,L,N,N,U,L,L,L
CVE-2024-34510,gradio,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2024-34511,gradio,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:N,3.1,6.4,N,H,N,N,U,H,L,N
CVE-2024-39236,gradio,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2024-4253,gradio,HIGH,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,3.0,7.5,N,H,L,N,U,H,H,H
CVE-2024-4254,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:N,3.0,7.1,N,L,N,R,U,H,L,N
CVE-2024-4325,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,3.0,8.5,N,L,N,N,C,H,N,N
CVE-2024-47084,gradio,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,3.1,8.7,N,L,N,R,U,H,H,H
CVE-2024-47164,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,3.1,6.4,N,L,N,N,U,L,L,N
CVE-2024-47165,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,3.1,5.3,N,L,N,R,U,L,L,N
CVE-2024-47166,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1,5.3,N,L,N,N,U,L,N,N
CVE-2024-47167,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,3.1,7.1,N,L,N,N,C,L,L,N
CVE-2024-47168,gradio,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,4.2,N,L,L,N,U,L,N,N
CVE-2024-47867,gradio,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,3.1,7.5,N,H,N,R,U,H,H,H
CVE-2024-47868,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1,5.3,N,L,N,N,U,L,N,N
CVE-2024-47869,gradio,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1,3.6,N,H,N,N,U,L,N,N
CVE-2024-47870,gradio,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,3.1,6.9,N,H,N,N,U,L,L,H
CVE-2024-47871,gradio,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,3.1,8.0,A,L,N,N,U,H,H,N
CVE-2024-47872,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,3.1,5.4,N,L,L,R,C,L,L,N
CVE-2024-48052,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,3.1,6.4,N,L,L,N,U,H,N,N
CVE-2024-4940,gradio,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,3.0,5.3,N,L,N,R,U,L,L,N
CVE-2024-4941,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.0,7.5,N,L,N,N,U,H,N,N
CVE-2024-51751,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N,3.1,0.0,N,L,N,N,U,N,N,N
CVE-2024-8021,gradio,中等,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,3.0,5.3,N,L,N,R,U,L,L,N
CVE-2024-8966,gradio,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2025-0187,gradio,高,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,3.0,7.5,N,L,N,N,U,N,N,H
CVE-2025-48889,gradio,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,3.1,5.3,N,L,N,N,U,N,N,L
CVE-2025-5320,gradio,低,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,3.1,3.6,N,H,N,N,U,N,L,N
CVE-2026-48545,gradio,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N,3.1,6.8,N,H,N,R,U,H,H,N
CVE-2026-45758,guardrails-ai,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,3.1,9.6,N,L,N,R,C,H,H,H
CVE-2026-6855,instructlab,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,3.1,7.0,L,L,L,N,U,H,H,N
CVE-2026-43989,junoclaw,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:L,3.1,8.4,L,L,N,R,C,H,H,L
CVE-2026-43992,junoclaw,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.1,9.8,N,L,N,N,U,H,H,H
CVE-2019-9644,jupyter-notebook,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,3.0,5.3,N,L,N,R,U,L,L,N
CVE-2020-26232,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:N/I:L/A:N,3.1,4.0,N,L,L,R,C,N,L,N
CVE-2020-26275,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1,6.0,N,L,N,R,C,L,L,N
CVE-2022-21697,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:L/A:N,3.1,6.3,N,L,L,R,U,H,L,N
CVE-2022-24757,jupyter-server,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2022-29241,jupyter-server,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,3.1,7.1,N,H,L,R,U,H,H,H
CVE-2023-39968,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,3.1,6.0,N,L,N,R,C,L,L,N
CVE-2023-40170,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,3.1,4.6,N,L,L,R,U,L,L,N
CVE-2023-49080,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,3.1,4.2,N,L,L,N,U,L,N,N
CVE-2024-22415,jupyter-server,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,3.1,7.3,N,L,N,N,U,L,L,L
CVE-2024-22421,jupyter-server,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,3.1,7.5,N,L,N,R,U,H,L,L
CVE-2024-28179,jupyter-server,CRITICAL,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,3.1,8.9,N,H,N,N,C,H,H,H
CVE-2024-28188,jupyter-server,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,3.1,5.3,N,L,N,N,U,L,N,N
CVE-2024-35178,jupyter-server,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,3.1,7.5,N,L,N,N,U,H,N,N
CVE-2025-30167,jupyter-server,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,3.1,7.2,L,L,L,R,U,H,H,H
CVE-2021-32797,jupyterlab,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,3.1,7.4,N,L,N,R,C,H,N,N
CVE-2021-41134,jupyterlab,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:N,3.1,8.7,N,L,L,R,C,H,H,N
CVE-2021-41247,jupyterlab,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N,3.1,3.5,N,L,L,R,U,L,N,N
CVE-2024-22420,jupyterlab,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,3.1,6.4,N,L,N,R,U,H,N,N
CVE-2024-35225,jupyterlab,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,3.1,9.6,N,L,N,R,C,H,H,H
CVE-2024-43805,jupyterlab,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:L/A:L,3.1,7.5,N,L,N,R,U,H,L,L
